"","X","INSTNM","CITY","STABBR","ZIP","ADM_RATE","SATMT75","ACTMT75","COMP_ORIG_YR4_RT","PCIP11","PCIP14","PCIP15","PCIP26","PCIP27","PCIP29","PCIP40","PCIP41","C150_4","MN_EARN_WNE_INC1_P10","MN_EARN_WNE_INC2_P10","MN_EARN_WNE_INC3_P10","PCT90_EARN_WNE_P6","ICLEVEL"
"5604",5604,"University of Phoenix-Houston Campus","Houston","TX","77079-2004","NULL","NULL","NULL","0.1884355238",NA,NA,NA,NA,NA,NA,NA,NA,"0.1955","42700","54400","75800","NULL",1
"5605",5605,"University of Phoenix-Wisconsin","Milwaukee","WI","53224-3606","NULL","NULL","NULL","0.1884355238","0.037",NA,NA,NA,NA,NA,NA,NA,"0.0847","42700","54400","75800","NULL",1
"5606",5606,"University of Phoenix-Idaho","Meridian","ID","83642-5114","NULL","NULL","NULL","0.1884355238","0.0222",NA,NA,NA,NA,NA,NA,NA,"0.0877","42700","54400","75800","NULL",1
"5607",5607,"Westwood College-Inland Empire","Upland","CA","91786-7148","0.6324","NULL","NULL","0.1350739511","0.1218",NA,NA,NA,NA,NA,NA,NA,"0.3854","33800","40400","45300","NULL",1
"5608",5608,"DeVry University-Virginia","Arlington","VA","22202-3843","0.8058","NULL","NULL","0.1516278553","0.2044","0.0718","0.0221",NA,NA,NA,NA,NA,"0.2875","44100","52500","61100","NULL",1
"5609",5609,"DeVry University-Washington","Federal Way","WA","98001-9558","0.7407","NULL","NULL","0.1516278553","0.3865","0.0859","0.1166",NA,NA,NA,NA,NA,"0.3048","44100","52500","61100","NULL",1
"5610",5610,"DeVry University's Keller Graduate School of Management-Ohio","Columbus","OH","43209-2705","NULL","NULL","NULL","0.6725352113","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","NULL",1
"5611",5611,"DeVry University's Keller Graduate School of Management-Texas","Irving","TX","75063-2439","NULL","NULL","NULL","0.6725352113","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","NULL",1
"5612",5612,"DeVry University-Colorado","Westminster","CO","80234-2010","0.75","NULL","NULL","0.1516278553","0.2752","0.0155","0.0543",NA,NA,NA,NA,NA,"0.2321","44100","52500","61100","NULL",1
"5615",5615,"Atenas College","Manati","PR","00674","NULL","NULL","NULL","0.0623471883",NA,NA,NA,NA,NA,NA,NA,NA,"0.7514","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","NULL",1
"5617",5617,"National American University-Ellsworth AFB Extension","Ellsworth Air Force Base","SD","57706-4800","NULL","NULL","NULL","0.1361783745","0.1282",NA,NA,NA,NA,NA,NA,NA,"0.25","30300","43300","56400","NULL",1
"5618",5618,"National American University-Albuquerque West","Albuquerque","NM","87114-0000","NULL","NULL","NULL","0.1361783745","0.0698",NA,NA,NA,NA,NA,NA,NA,"0","30300","43300","56400","NULL",1
"5619",5619,"National American University-Brooklyn Center","Brooklyn Center","MN","55430-4100","NULL","NULL","NULL","0.1361783745","0.0222",NA,NA,NA,NA,NA,NA,NA,"0.2","30300","43300","56400","NULL",1
"5621",5621,"Pillar College","Newark","NJ","07102","NULL","NULL","NULL","0.3773584906",NA,NA,NA,NA,NA,NA,NA,NA,"0.5714","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","NULL",1
"5624",5624,"Oregon State University-Cascades Campus","Bend","OR","97701","NULL","NULL","NULL","0.4453736175","0.0211","0.1513",NA,"0.058","0.0061",NA,"0.0165",NA,"NULL","49900","50800","54000","NULL",1
"5631",5631,"Southern University Law Center","Baton Rouge","LA","70813","NULL","NULL","NULL","0.2554794521","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","35700","37800","41900","NULL",1
"5632",5632,"Sanford-Brown College-Orlando","Orlando","FL","32809","NULL","NULL","NULL","0.3252513306",NA,NA,NA,NA,NA,NA,NA,NA,"0.3374","28000","32400","35000","NULL",1
"5641",5641,"Richmont Graduate University","Chattanooga","TN","37404","NULL","NULL","NULL","PrivacySuppressed","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"5642",5642,"The Seattle School of Theology & Psychology","Seattle","WA","98121","NULL","NULL","NULL","PrivacySuppressed","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"5643",5643,"DeVry University's Keller Graduate School of Management-Washington","Federal Way","WA","98001-9558","NULL","NULL","NULL","0.6725352113","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","NULL",1
"5645",5645,"San Diego State University-Imperial Valley Campus","Calexico","CA","92231","0.4444","495","23","0.5051059002","0.0129",NA,NA,NA,"0.0043",NA,NA,NA,"NULL","49000","52100","56300","NULL",1
"5652",5652,"University of the Rockies","Denver","CO","80202-1787","NULL","NULL","NULL","PrivacySuppressed","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"5663",5663,"National Graduate School of Quality Management","Falmouth","MA","02540-2958","NULL","NULL","NULL","PrivacySuppressed",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"5667",5667,"Apex School of Theology","Durham","NC","27703","NULL","NULL","NULL","0.2575757576",NA,NA,NA,NA,NA,NA,NA,NA,"1","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","NULL",1
"5671",5671,"Yeshiva Shaarei Torah of Rockland","Suffern","NY","10901","0.8571","NULL","NULL","PrivacySuppressed",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","NULL",1
"5679",5679,"Universidad Pentecostal Mizpa","Rio Piedras","PR","00928","NULL","NULL","NULL","PrivacySuppressed",NA,NA,NA,NA,NA,NA,NA,NA,"0.375","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","NULL",1
"5690",5690,"Nevada State College","Henderson","NV","89002","0.4911","NULL","NULL","0.2516853933",NA,NA,NA,"0.0515",NA,NA,NA,NA,"0.1593","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","NULL",1
"5693",5693,"California State University-Channel Islands","Camarillo","CA","93012","0.5382","540","23","0.4790343075","0.0349",NA,NA,"0.0718","0.0179",NA,"0.0169",NA,"0.5111","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","NULL",1
"5694",5694,"ITT Technical Institute-Springfield","Springfield","VA","22153","0.8054","NULL","NULL","0.3187633262","0.4777",NA,"0.2389",NA,NA,NA,NA,NA,"0.4302","38200","46300","47200","NULL",1
"5695",5695,"ITT Technical Institute-Chantilly","Chantilly","VA","20151","0.7843","NULL","NULL","0.3187633262","0.5789",NA,"0.1974",NA,NA,NA,NA,NA,"0.3208","38200","46300","47200","NULL",1
"5696",5696,"Argosy University-The Art Institute of California-Orange County","Santa Ana","CA","92704","0.9819","NULL","NULL","0.1547148504","0.1309",NA,NA,NA,NA,NA,NA,NA,"0.3673","40500","41300","42800","NULL",1
"5697",5697,"Franklin W Olin College of Engineering","Needham","MA","02492-1200","0.1921","790","36","PrivacySuppressed",NA,"1",NA,NA,NA,NA,NA,NA,"0.9398","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","NULL",1
"5700",5700,"Won Institute of Graduate Studies","Glenside","PA","19038-4535","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"5703",5703,"University of Phoenix-Kansas City Campus","Kansas City","MO","64131-4504","NULL","NULL","NULL","0.1884355238","0.0313",NA,NA,NA,NA,NA,NA,NA,"0.1333","42700","54400","75800","NULL",1
"5704",5704,"University of Phoenix-Atlanta Campus","Sandy Springs","GA","30350-4147","NULL","NULL","NULL","0.1884355238",NA,NA,NA,NA,NA,NA,NA,NA,"0.1349","42700","54400","75800","NULL",1
"5705",5705,"University of Phoenix-Illinois","Schaumburg","IL","60173-4395","NULL","NULL","NULL","0.1884355238",NA,NA,NA,NA,NA,NA,NA,NA,"0.1321","42700","54400","75800","NULL",1
"5706",5706,"University of Phoenix-Nashville Campus","Nashville","TN","37214-5048","NULL","NULL","NULL","0.1884355238","0.04",NA,NA,NA,NA,NA,NA,NA,"0.0963","42700","54400","75800","NULL",1
"5707",5707,"University of Phoenix-Northern Virginia Campus","Reston","VA","20190-4750","NULL","NULL","NULL","0.1884355238","0.1818",NA,NA,NA,NA,NA,NA,NA,"0.0455","42700","54400","75800","NULL",1
"5710",5710,"Argosy University-Dallas","Farmers Branch","TX","75244","NULL","NULL","NULL","0.1547148504",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","40500","41300","42800","NULL",1
"5713",5713,"Ave Maria School of Law","Naples","FL","34119","NULL","NULL","NULL","PrivacySuppressed","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"5716",5716,"ITT Technical Institute-Canton","Canton","MI","48188-2025","0.7033","NULL","NULL","0.3187633262","0.2889",NA,"0.2571",NA,NA,NA,NA,NA,"0.3557","38200","46300","47200","NULL",1
"5718",5718,"Pennsylvania College of Health Sciences","Lancaster","PA","17602","0.2805","550","NULL","0.6779661017",NA,NA,NA,NA,NA,NA,NA,NA,"0.8095","PrivacySuppressed","PrivacySuppressed","49700","NULL",1
"5719",5719,"DeVry University-North Carolina","Charlotte","NC","28273-4068","0.6992","NULL","NULL","0.1516278553","0.2703",NA,NA,NA,NA,NA,NA,NA,"0","44100","52500","61100","NULL",1
"5726",5726,"Westwood College-Ft Worth","Fort Worth","TX","76137","NULL","NULL","NULL","0.3143650243","0.2088",NA,"0.1538",NA,NA,NA,NA,NA,"0.6026","31800","36700","40400","NULL",1
"5727",5727,"Westwood College-Dallas","Dallas","TX","75243","NULL","NULL","NULL","0.3742177722","0.1743",NA,"0.1193",NA,NA,NA,NA,NA,"0.4783","31500","36900","45800","NULL",1
"5729",5729,"Grantham University","Lenexa","KS","66219","NULL","NULL","NULL","NULL","0.0813",NA,"0.1115",NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"5730",5730,"Minnesota School of Business-Plymouth","Plymouth","MN","55447","NULL","NULL","NULL","0.3658326143","0.0625",NA,NA,NA,NA,NA,NA,NA,"0.4839","29500","38000","40500","NULL",1
"5734",5734,"University of the Potomac-VA Campus","Vienna","VA","22182-2536","NULL","NULL","NULL","0.1959183673",NA,NA,NA,NA,NA,NA,NA,NA,"0","39000","55200","82700","NULL",1
"5738",5738,"National American University-Overland Park","Overland Park","KS","66212-5451","NULL","NULL","NULL","0.1361783745","0.0152",NA,NA,NA,NA,NA,NA,NA,"0.1","30300","43300","56400","NULL",1
"5744",5744,"Edward Via College of Osteopathic Medicine","Blacksburg","VA","24060","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"5746",5746,"DeVry University-Pennsylvania","Fort Washington","PA","19034-3204","0.6935","NULL","NULL","0.1516278553","0.1588","0.0253","0.0469",NA,NA,NA,NA,NA,"0.3407","44100","52500","61100","NULL",1
"5747",5747,"Pacific College of Oriental Medicine-Chicago","Chicago","IL","60601","0.5273","NULL","NULL","0.6935483871",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","NULL",1
"5751",5751,"Ottawa University-Jeffersonville","Jeffersonville","IN","47130","NULL","NULL","NULL","0.2869910626",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","40300","43400","50000","NULL",1
"5752",5752,"University of Antelope Valley","Lancaster","CA","93534","NULL","NULL","NULL","0.721448468",NA,NA,NA,NA,NA,NA,NA,NA,"0.6687","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","NULL",1
"5753",5753,"Birthingway College of Midwifery","Portland","OR","97266","NULL","NULL","NULL","PrivacySuppressed",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","NULL",1
"5759",5759,"NorthShore University HealthSystem School of Nurse Anesthesia","Evanston","IL","60201-1718","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"5760",5760,"Faith Evangelical College & Seminary","Tacoma","WA","98407-0186","NULL","NULL","NULL","PrivacySuppressed",NA,NA,NA,NA,NA,NA,NA,NA,"0.8333","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","NULL",1
"5761",5761,"Family of Faith College","Shawnee","OK","74802","1","NULL","NULL","PrivacySuppressed",NA,NA,NA,NA,NA,NA,NA,NA,"0","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","NULL",1
"5762",5762,"Hood Theological Seminary","Salisbury","NC","28144","NULL","NULL","NULL","PrivacySuppressed",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"5778",5778,"West Coast University-Los Angeles","North Hollywood","CA","91606","0.8537","NULL","NULL","0.7043931497",NA,NA,NA,NA,NA,NA,NA,NA,"0.8542","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","NULL",1
"5779",5779,"Williamson Christian College","Franklin","TN","37067","NULL","NULL","NULL","PrivacySuppressed",NA,NA,NA,NA,NA,NA,NA,NA,"0","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","NULL",1
"5782",5782,"DigiPen Institute of Technology","Redmond","WA","98052","0.515","680","32","0.472972973","0.5385","0.0154",NA,NA,NA,NA,NA,NA,"0.5722","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","NULL",1
"5785",5785,"University of Phoenix-Cincinnati Campus","West Chester","OH","45069-4874","NULL","NULL","NULL","0.1884355238",NA,NA,NA,NA,NA,NA,NA,NA,"0.0323","42700","54400","75800","NULL",1
"5786",5786,"University of Phoenix-Wichita Campus","Wichita","KS","67226-4009","NULL","NULL","NULL","0.1884355238","0.125",NA,NA,NA,NA,NA,NA,NA,"0.0152","42700","54400","75800","NULL",1
"5787",5787,"University of Phoenix-Charlotte Campus","Charlotte","NC","28273-3409","NULL","NULL","NULL","0.1884355238","0.0645",NA,NA,NA,NA,NA,NA,NA,"0.1628","42700","54400","75800","NULL",1
"5790",5790,"ITT Technical Institute-Duluth","Duluth","GA","30097","0.8555","NULL","NULL","0.3187633262","0.362",NA,"0.2127",NA,NA,NA,NA,NA,"0.3214","38200","46300","47200","NULL",1
"5791",5791,"ITT Technical Institute-Hilliard","Hilliard","OH","43026","0.6867","NULL","NULL","0.3187633262","0.359",NA,"0.2393",NA,NA,NA,NA,NA,"0.313","38200","46300","47200","NULL",1
"5792",5792,"University of Phoenix-Indiana","Indianapolis","IN","46250-1932","NULL","NULL","NULL","0.1884355238",NA,NA,NA,NA,NA,NA,NA,NA,"0.141","42700","54400","75800","NULL",1
"5794",5794,"Dewey University-Hato Rey","Hato Rey","PR","00910","NULL","NULL","NULL","0.0240043644",NA,"0.0306",NA,NA,NA,NA,NA,NA,"0.8414","18700","PrivacySuppressed","PrivacySuppressed","NULL",1
"5796",5796,"American College of Healthcare Sciences","Portland","OR","97239","0.6104","NULL","NULL","NULL",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"5804",5804,"Westwood College-Chicago Loop","Chicago","IL","60602","0.4892","NULL","NULL","0.2961340985","0.1524",NA,"0.0671",NA,NA,NA,NA,NA,"0.2752","29600","37200","39400","NULL",1
"5806",5806,"Bexley Hall Seabury Western Theological Seminary Federation  Inc.","Chicago","IL","60631","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"5809",5809,"Strayer University-Tennessee","Memphis","TN","38118","NULL","NULL","NULL","0.1133836944","0.1438",NA,NA,NA,NA,NA,NA,NA,"NULL","41900","55100","71400","NULL",1
"5810",5810,"Strayer University-Pennsylvania","Trevose","PA","19053","NULL","NULL","NULL","0.1133836944","0.1563",NA,NA,NA,NA,NA,NA,NA,"0.7778","41900","55100","71400","NULL",1
"5815",5815,"University of Phoenix-Columbus Georgia Campus","Columbus","GA","31909","NULL","NULL","NULL","0.1884355238",NA,NA,NA,NA,NA,NA,NA,NA,"0.1556","42700","54400","75800","NULL",1
"5816",5816,"University of Phoenix-Memphis Campus","Cordova","TN","38018-7290","NULL","NULL","NULL","0.1884355238","0.1429",NA,NA,NA,NA,NA,NA,NA,"0.1591","42700","54400","75800","NULL",1
"5817",5817,"University of Phoenix-Columbus Ohio Campus","Columbus","OH","43240-4032","NULL","NULL","NULL","0.1884355238",NA,NA,NA,NA,NA,NA,NA,NA,"0.0952","42700","54400","75800","NULL",1
"5818",5818,"University of Phoenix-Little Rock Campus","Little Rock","AR","72211-3552","NULL","NULL","NULL","0.1884355238","0.1351",NA,NA,NA,NA,NA,NA,NA,"0.161","42700","54400","75800","NULL",1
"5822",5822,"DeVry University's Keller Graduate School of Management-Pennsylvania","Fort Washington","PA","19034-3204","NULL","NULL","NULL","0.6725352113","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","NULL",1
"5823",5823,"DeVry University-Nevada","Henderson","NV","89074-7120","0.8553","NULL","NULL","0.1516278553","0.2034",NA,"0.0678",NA,NA,NA,NA,NA,"0.1818","44100","52500","61100","NULL",1
"5825",5825,"DeVry University-Oregon","Portland","OR","97225-6651","0.9063","NULL","NULL","0.1516278553","0.2258",NA,NA,NA,NA,NA,NA,NA,"0.2857","44100","52500","61100","NULL",1
"5826",5826,"National University College-Rio Grande","Rio Grande","PR","00745","NULL","NULL","NULL","0.0430522565","0.0533",NA,"0.0133",NA,NA,NA,NA,NA,"0.2226","19600","PrivacySuppressed","PrivacySuppressed","NULL",1
"5828",5828,"Westwood College-Houston South","Houston","TX","77074","NULL","NULL","NULL","0.1350739511","0.1111",NA,"0.2222",NA,NA,NA,NA,NA,"0.6364","33800","40400","45300","NULL",1
"5830",5830,"Brookline College-Albuquerque","Albuquerque","NM","87105","NULL","NULL","NULL","0.5461538462",NA,NA,NA,NA,NA,NA,NA,NA,"0.3831","22100","27700","35300","NULL",1
"5831",5831,"Byzantine Catholic Seminary of Saints Cyril and Methodius","Pittsburgh","PA","15214-2229","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"5833",5833,"Northcentral University","Prescott Valley","AZ","86314","NULL","NULL","NULL","PrivacySuppressed",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","NULL",1
"5834",5834,"Colorado Technical University-Online","Colorado Springs","CO","80907","NULL","NULL","NULL","0.2816457332","0.0272",NA,NA,NA,NA,NA,NA,NA,"0.1331","38300","53400","79700","NULL",1
"5835",5835,"Baker College of Allen Park","Allen Park","MI","48101","NULL","NULL","NULL","0.1865702358","0.1073",NA,"0.0077",NA,NA,NA,NA,NA,"0.1304","24700","34600","38600","NULL",1
"5841",5841,"Daymar Institute-Murfreesboro","Murfreesboro","TN","37128","NULL","NULL","NULL","0.3595015576","0.0476",NA,NA,NA,NA,NA,NA,NA,"0.6753","21700","29700","30900","NULL",1
"5854",5854,"Baptist University of the Americas","San Antonio","TX","78224-1336","NULL","NULL","NULL","PrivacySuppressed",NA,NA,NA,NA,NA,NA,NA,NA,"0.3846","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","NULL",1
"5856",5856,"Beis Medrash Heichal Dovid","Far Rockaway","NY","11691","1","NULL","NULL","PrivacySuppressed",NA,NA,NA,NA,NA,NA,NA,NA,"0.2581","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","NULL",1
"5876",5876,"Institute of Clinical Acupuncture & Oriental Med","Honolulu","HI","96817","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"5879",5879,"Jones International University","Centennial","CO","80112","NULL","NULL","NULL","0.1985294118",NA,NA,NA,NA,NA,NA,NA,NA,"0","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","NULL",1
"5883",5883,"Charlotte Christian College and Theological Seminary","Charlotte","NC","28205-1648","NULL","NULL","NULL","PrivacySuppressed",NA,NA,NA,NA,NA,NA,NA,NA,"0","PrivacySuppressed","PrivacySuppressed","PrivacySuppressed","NULL",1
"5891",5891,"The Art Institute of Tucson","Tucson","AZ","85712","0.5116","NULL","NULL","0.3532781668","0.08",NA,NA,NA,NA,NA,NA,NA,"0","27700","PrivacySuppressed","PrivacySuppressed","NULL",1
"5896",5896,"Flagler College-Tallahassee","Tallahassee","FL","32304","NULL","NULL","NULL","0.5966981132",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","35700","39300","39900","NULL",1
"5898",5898,"American InterContinental University-Online","Schaumburg","IL","60173","NULL","NULL","NULL","0.3208087419","0.0544",NA,NA,NA,NA,NA,NA,NA,"0.3163","34800","49400","71300","NULL",1
"5899",5899,"Westwood College-Atlanta Peachtree Center Campus","Atlanta","GA","30303","0.451","NULL","NULL","0.3143650243","0.1271",NA,"0.0339",NA,NA,NA,NA,NA,"0.2571","31800","36700","40400","NULL",1
"5900",5900,"ITT Technical Institute-Eden Prairie","Eden Prairie","MN","55344","0.8133","NULL","NULL","0.3187633262","0.6229",NA,"0.1864",NA,NA,NA,NA,NA,"0.3495","38200","46300","47200","NULL",1
"5903",5903,"International Academy of Design and Technology-Troy","Troy","MI","48083","NULL","NULL","NULL","0.2459415584",NA,NA,NA,NA,NA,NA,NA,NA,"0.1703","25500","33000","38200","NULL",1
