"","X","INSTNM","CITY","STABBR","ZIP","ADM_RATE","SATMT75","ACTMT75","COMP_ORIG_YR4_RT","PCIP11","PCIP14","PCIP15","PCIP26","PCIP27","PCIP29","PCIP40","PCIP41","C150_4","MN_EARN_WNE_INC1_P10","MN_EARN_WNE_INC2_P10","MN_EARN_WNE_INC3_P10","PCT90_EARN_WNE_P6","ICLEVEL"
"3533",3533,"Point Park University","Pittsburgh","PA","15222-1984","0.7418","560","24","0.3730803975","0.0439",NA,"0.0408","0.0257",NA,NA,NA,NA,"0.4814","NULL","NULL","NULL","NULL",1
"3538",3538,"Reconstructionist Rabbinical College","Wyncote","PA","19095-1898","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"3539",3539,"Reformed Presbyterian Theological Seminary","Pittsburgh","PA","15208-2594","NULL","NULL","NULL","PrivacySuppressed","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"3540",3540,"The Restaurant School at Walnut Hill College","Philadelphia","PA","19104","NULL","NULL","NULL","0.4232365145",NA,NA,NA,NA,NA,NA,NA,NA,"0.7752","NULL","NULL","NULL","NULL",1
"3542",3542,"Robert Morris University","Moon Township","PA","15108-1189","0.8855","580","25","0.504468719","0.0188","0.0161",NA,NA,"0.0295",NA,NA,NA,"0.6121","NULL","NULL","NULL","NULL",1
"3544",3544,"Rosemont College","Rosemont","PA","19010-1699","0.5147","540","NULL","0.3157894737",NA,NA,NA,"0.0826",NA,NA,NA,NA,"0.6147","NULL","NULL","NULL","NULL",1
"3545",3545,"Saint Francis University","Loretto","PA","15940","0.7146","570","24","0.2740740741","0.0125","0.0031",NA,"0.0375","0.0031",NA,"0.05",NA,"0.6854","NULL","NULL","NULL","NULL",1
"3546",3546,"Saint Joseph's University","Philadelphia","PA","19131-1395","0.8038","610","NULL","0.6854082999","0.0067",NA,NA,"0.0501","0.0039",NA,"0.0096",NA,"0.7848","NULL","NULL","NULL","NULL",1
"3547",3547,"Saint Vincent College","Latrobe","PA","15650-2690","0.7464","600","27","0.6209476309","0.014","0.0112",NA,"0.1145","0.0307",NA,"0.0363",NA,"0.7704","NULL","NULL","NULL","NULL",1
"3548",3548,"Saint Vincent Seminary","Latrobe","PA","15650-2690","NULL","NULL","NULL","0.6209476309","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"3550",3550,"University of Scranton","Scranton","PA","18510-4629","0.7438","620","NULL","0.7363966143","0.001","0.0063","0.001","0.1165","0.0094",NA,"0.0063",NA,"0.7689","NULL","NULL","NULL","NULL",1
"3551",3551,"Seton Hill University","Greensburg","PA","15601","0.6588","570","NULL","0.2802850356","0.0067",NA,NA,"0.0502","0.0167",NA,"0.0033",NA,"0.5574","NULL","NULL","NULL","NULL",1
"3556",3556,"Shippensburg University of Pennsylvania","Shippensburg","PA","17257-2299","0.6864","550","NULL","0.3595206391","0.0323",NA,NA,"0.041","0.0197",NA,"0.0181",NA,"0.6036","NULL","NULL","NULL","NULL",1
"3557",3557,"Slippery Rock University of Pennsylvania","Slippery Rock","PA","16057-1383","0.6272","560","23","0.3086692435","0.0206",NA,"0.0445","0.0219","0.0116",NA,"0.0219",NA,"0.6059","NULL","NULL","NULL","NULL",1
"3558",3558,"Saint Charles Borromeo Seminary-Overbrook","Wynnewood","PA","19096","1","NULL","NULL","PrivacySuppressed",NA,NA,NA,NA,NA,NA,NA,NA,"0.3636","NULL","NULL","NULL","NULL",1
"3563",3563,"Susquehanna University","Selinsgrove","PA","17870-1025","0.7037","610","26","0.6960784314","0.0137",NA,NA,"0.0801","0.0206",NA,"0.032",NA,"0.7899","NULL","NULL","NULL","NULL",1
"3564",3564,"Swarthmore College","Swarthmore","PA","19081","0.1612","770","NULL","0.8057142857","0.0307","0.0475",NA,"0.1257","0.0251",NA,"0.0419",NA,"0.9288","NULL","NULL","NULL","NULL",1
"3566",3566,"Talmudical Yeshiva of Philadelphia","Philadelphia","PA","19131","0.7727","NULL","NULL","PrivacySuppressed",NA,NA,NA,NA,NA,NA,NA,NA,"0.5882","NULL","NULL","NULL","NULL",1
"3567",3567,"Temple University","Philadelphia","PA","19122-6096","0.6464","610","NULL","0.5725496477","0.008","0.0238","0.0051","0.039","0.0038",NA,"0.0151",NA,"0.661","NULL","NULL","NULL","NULL",1
"3568",3568,"Thiel College","Greenville","PA","16125-2181","0.6888","520","24","0.2600536193","0.0064",NA,NA,"0.0897","0.0064",NA,"0.0385",NA,"0.3957","NULL","NULL","NULL","NULL",1
"3569",3569,"Thomas Jefferson University","Philadelphia","PA","19107","NULL","NULL","NULL","0.3911290323",NA,NA,NA,NA,NA,NA,NA,NA,"0.6724","NULL","NULL","NULL","NULL",1
"3575",3575,"Trinity Episcopal School for Ministry","Ambridge","PA","15003-2397","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"3576",3576,"Ursinus College","Collegeville","PA","19426-1000","0.5533","660","NULL","0.7425149701","0.0255",NA,NA,"0.1841","0.034",NA,"0.0368",NA,"0.8092","NULL","NULL","NULL","NULL",1
"3577",3577,"University of Valley Forge","Phoenixville","PA","19460-2373","0.728","540","24","0.2338129496",NA,NA,NA,NA,NA,NA,NA,NA,"0.4848","NULL","NULL","NULL","NULL",1
"3580",3580,"Villanova University","Villanova","PA","19085-1699","0.4516","710","NULL","0.7237921604","0.0051","0.1097",NA,"0.0439","0.0184",NA,"0.0189",NA,"0.896","NULL","NULL","NULL","NULL",1
"3583",3583,"Washington & Jefferson College","Washington","PA","15301","0.3888","NULL","NULL","0.7020725389","0.0171",NA,NA,"0.0886","0.0314",NA,"0.0629",NA,"0.706","NULL","NULL","NULL","NULL",1
"3584",3584,"Waynesburg University","Waynesburg","PA","15370-1257","0.7013","570","23","0.5430327869","0.0251",NA,NA,"0.0327","0.0151",NA,"0.0075",NA,"0.5177","NULL","NULL","NULL","NULL",1
"3586",3586,"West Chester University of Pennsylvania","West Chester","PA","19383","0.4145","590","NULL","0.4988883948","0.0157",NA,NA,"0.0202","0.0132",NA,"0.0161",NA,"0.6535","NULL","NULL","NULL","NULL",1
"3589",3589,"Westminster College","New Wilmington","PA","16172","0.5954","590","26","0.678030303","0.0107",NA,NA,"0.1","0.025",NA,"0.0179",NA,"0.7857","NULL","NULL","NULL","NULL",1
"3590",3590,"Westminster Theological Seminary","Glenside","PA","19038","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"3592",3592,"Widener University-Main Campus","Chester","PA","19013-5792","0.7011","570","NULL","0.5237613751","0.0191","0.0861",NA,"0.0223","0.0016",NA,"0.0096",NA,"0.481","NULL","NULL","NULL","NULL",1
"3593",3593,"Wilkes University","Wilkes-Barre","PA","18766","0.7554","600","NULL","0.5447019868","0.0197","0.0614","0.0022","0.0702","0.0132",NA,"0.0197",NA,"0.6436","NULL","NULL","NULL","NULL",1
"3595",3595,"Wilson College","Chambersburg","PA","17201-1285","0.1857","540","NULL","0.2471264368",NA,NA,NA,"0.026","0.013",NA,"0.026",NA,"0.5556","NULL","NULL","NULL","NULL",1
"3596",3596,"Yeshivath Beth Moshe","Scranton","PA","18505","NULL","NULL","NULL","PrivacySuppressed",NA,NA,NA,NA,NA,NA,NA,NA,"0.5769","NULL","NULL","NULL","NULL",1
"3597",3597,"York College Pennsylvania","York","PA","17403-3651","0.4827","570","25","0.5223613596","0.0168","0.0178",NA,"0.0346","0.0059",NA,"0.0197",NA,"0.6162","NULL","NULL","NULL","NULL",1
"3601",3601,"Brown University","Providence","RI","02912","0.0934","770","34","0.8330955777","0.0256","0.0587",NA,"0.1133","0.0405",NA,"0.0378",NA,"0.9559","NULL","NULL","NULL","NULL",1
"3602",3602,"Bryant University","Smithfield","RI","02917-1291","0.5322","630","NULL","0.7695652174","0.0298",NA,NA,NA,"0.0522",NA,NA,NA,"0.7622","NULL","NULL","NULL","NULL",1
"3603",3603,"Johnson & Wales University-Providence","Providence","RI","02903-3703","0.7748","NULL","NULL","0.4304778304","0.0457","0.0108","0.0146",NA,NA,NA,NA,NA,"0.5708","NULL","NULL","NULL","NULL",1
"3605",3605,"New England Institute of Technology","East Greenwich","RI","02818-1205","NULL","NULL","NULL","0.3755129959","0.2126",NA,"0.2458",NA,NA,NA,NA,NA,"0.46","NULL","NULL","NULL","NULL",1
"3608",3608,"Providence College","Providence","RI","02918-0001","0.6716","640","NULL","0.7834890966","0.0037","0.0028",NA,"0.0694","0.0167",NA,"0.0056",NA,"0.8591","NULL","NULL","NULL","NULL",1
"3609",3609,"Rhode Island College","Providence","RI","02908","0.7687","520","20","0.3002832861","0.0056",NA,NA,"0.0202","0.0056",NA,"0.0073",NA,"0.4643","NULL","NULL","NULL","NULL",1
"3611",3611,"University of Rhode Island","Kingston","RI","02881","0.8742","580","NULL","0.5073649755","0.0071","0.0755",NA,"0.0598","0.0059",NA,"0.0126",NA,"0.6267","NULL","NULL","NULL","NULL",1
"3612",3612,"Rhode Island School of Design","Providence","RI","02903-2784","0.3429","700","30","0.7753846154",NA,NA,NA,NA,NA,NA,NA,NA,"0.8668","NULL","NULL","NULL","NULL",1
"3613",3613,"Roger Williams University","Bristol","RI","02809-2921","0.7884","590","NULL","0.5114873035","0.0022","0.0231","0.0462","0.0495","0.0088",NA,"0.0099",NA,"0.6197","NULL","NULL","NULL","NULL",1
"3614",3614,"Salve Regina University","Newport","RI","02840-4192","0.6959","580","23","0.1563786008",NA,NA,NA,"0.0573","0.0038",NA,"0.0134",NA,"0.6846","NULL","NULL","NULL","NULL",1
"3618",3618,"Northpoint Bible College","Haverhill","MA","01835","NULL","NULL","NULL","0.4390243902",NA,NA,NA,NA,NA,NA,NA,NA,"0.5714","NULL","NULL","NULL","NULL",1
"3620",3620,"Allen University","Columbia","SC","29204","NULL","NULL","NULL","0.1791044776",NA,NA,NA,"0.1538","0.0577",NA,"0.0192",NA,"0.0816","NULL","NULL","NULL","NULL",1
"3621",3621,"Anderson University","Anderson","SC","29621-4035","0.7076","580","24","0.401891253",NA,NA,NA,"0.0128","0.0043",NA,NA,NA,"0.44","NULL","NULL","NULL","NULL",1
"3622",3622,"Charleston Southern University","Charleston","SC","29406-9121","0.585","540","23","0.3517877739","0.0022",NA,NA,"0.0797","0.0022",NA,NA,"0.0151","0.3408","NULL","NULL","NULL","NULL",1
"3624",3624,"Benedict College","Columbia","SC","29204-1086","NULL","NULL","NULL","0.2130177515","0.0386","0.014","0.0281","0.1018","0.007",NA,"0.0246",NA,"0.2747","NULL","NULL","NULL","NULL",1
"3625",3625,"Bob Jones University","Greenville","SC","29614-0001","NULL","NULL","NULL","0.3003875969","0.0115","0.0086","0.0043","0.0244","0.0029",NA,"0.0057",NA,"0.5963","NULL","NULL","NULL","NULL",1
"3626",3626,"Southern Wesleyan University","Central","SC","29630-1020","0.9373","550","22","0.3366141732","0.0212",NA,NA,"0.0235","0.0047",NA,"0.0024",NA,"0.3851","NULL","NULL","NULL","NULL",1
"3628",3628,"College of Charleston","Charleston","SC","29424-0001","0.695","640","26","0.5813315031","0.0099",NA,NA,"0.091","0.0054",NA,"0.0329",NA,"0.6613","NULL","NULL","NULL","NULL",1
"3631",3631,"Citadel Military College of South Carolina","Charleston","SC","29409","0.7931","600","24","0.5732647815","0.0044","0.1404",NA,"0.0351","0.0088",NA,"0.0154",NA,"0.7181","NULL","NULL","NULL","NULL",1
"3632",3632,"Claflin University","Orangeburg","SC","29115-4498","0.3478","490","NULL","0.3702290076","0.025","0.0143",NA,"0.0786","0.0036",NA,"0.0071",NA,"0.4603","NULL","NULL","NULL","NULL",1
"3633",3633,"Clemson University","Clemson","SC","29634","0.6279","670","NULL","0.6513043478","0.0165","0.1612","0.0096","0.0583","0.0072",NA,"0.0174",NA,"0.7622","NULL","NULL","NULL","NULL",1
"3635",3635,"Coker College","Hartsville","SC","29550","0.5156","570","NULL","0.4812834225","0.0172",NA,NA,"0.0259","0.0043",NA,"0.0172",NA,"0.5441","NULL","NULL","NULL","NULL",1
"3636",3636,"Columbia International University","Columbia","SC","29203-1513","0.6","610","25","0.3898305085",NA,NA,NA,NA,NA,NA,NA,NA,"0.6333","NULL","NULL","NULL","NULL",1
"3637",3637,"Columbia College","Columbia","SC","29203","0.7676","570","24","0.407310705","0.0313",NA,NA,"0.0759","0.0089",NA,"0.0134",NA,"0.5402","NULL","NULL","NULL","NULL",1
"3638",3638,"Converse College","Spartanburg","SC","29302-0006","0.7665","570","24","0.395480226","0.0076",NA,NA,"0.0611",NA,NA,"0.0153",NA,"0.5661","NULL","NULL","NULL","NULL",1
"3640",3640,"Erskine College","Due West","SC","29639","0.746","605","NULL","0.6014492754",NA,NA,NA,"0.2197",NA,NA,"0.0455",NA,"0.6257","NULL","NULL","NULL","NULL",1
"3643",3643,"Francis Marion University","Florence","SC","29506","0.5957","540","22","0.3273743017","0.0095",NA,"0.0057","0.145","0.0134",NA,"0.021",NA,"0.4","NULL","NULL","NULL","NULL",1
"3644",3644,"Furman University","Greenville","SC","29613-6162","0.6787","680","30","0.6848874598","0.0163",NA,NA,"0.0686","0.0114",NA,"0.067",NA,"0.8428","NULL","NULL","NULL","NULL",1
"3649",3649,"Lander University","Greenwood","SC","29649-2099","0.4894","550","23","0.3596614951","0.0133",NA,NA,"0.02","0.0133",NA,"0.0267",NA,"0.4219","NULL","NULL","NULL","NULL",1
"3650",3650,"Limestone College","Gaffney","SC","29340-3799","0.4698","550","23","0.4935521688","0.0931",NA,NA,"0.008","0.0027",NA,"0.0013",NA,"0.4039","NULL","NULL","NULL","NULL",1
"3651",3651,"Lenoir-Rhyne University-Lutheran Theological Southern Seminary","Columbia","SC","29203-5898","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"3652",3652,"Medical University of South Carolina","Charleston","SC","29425","NULL","NULL","NULL","0.9482071713",NA,NA,NA,NA,NA,NA,NA,NA,"NULL","NULL","NULL","NULL","NULL",1
"3654",3654,"Morris College","Sumter","SC","29150-3599","NULL","NULL","NULL","0.2296511628",NA,NA,NA,"0.1318","0.0233",NA,NA,NA,"0.25","NULL","NULL","NULL","NULL",1
"3655",3655,"Newberry College","Newberry","SC","29108","0.6103","560","24","0.3276450512",NA,NA,NA,"0.1206",NA,NA,"0.0355",NA,"0.4805","NULL","NULL","NULL","NULL",1
"3656",3656,"North Greenville University","Tigerville","SC","29688-1892","0.593","630","29","0.4",NA,NA,NA,"0.0461","0.0144",NA,NA,NA,"0.4684","NULL","NULL","NULL","NULL",1
"3659",3659,"Presbyterian College","Clinton","SC","29325","0.6751","620","NULL","0.5528846154","0.0036",NA,NA,"0.1047","0.0361",NA,"0.0325",NA,"0.6599","NULL","NULL","NULL","NULL",1
"3660",3660,"University of South Carolina-Aiken","Aiken","SC","29801","0.5125","550","23","0.3719433719",NA,NA,NA,"0.0412","0.0206",NA,"0.0144",NA,"0.3804","NULL","NULL","NULL","NULL",1
"3661",3661,"University of South Carolina-Beaufort","Bluffton","SC","29909","0.7223","520","20","0.2583586626",NA,NA,NA,"0.0372",NA,NA,NA,NA,"0.1967","NULL","NULL","NULL","NULL",1
"3662",3662,"University of South Carolina-Columbia","Columbia","SC","29208","0.6365","650","27","0.5486228218","0.006","0.0486",NA,"0.059","0.0123",NA,"0.019",NA,"0.6757","NULL","NULL","NULL","NULL",1
"3667",3667,"Coastal Carolina University","Conway","SC","29526","0.7395","570","NULL","0.4051094891","0.0085",NA,NA,"0.1009","0.0054",NA,"0.0054",NA,"0.4303","NULL","NULL","NULL","NULL",1
"3668",3668,"South Carolina State University","Orangeburg","SC","29117-0001","0.7822","478","NULL","0.1376221498","0.0442","0.0088","0.0619","0.092","0.0124",NA,"0.0177",NA,"0.3926","NULL","NULL","NULL","NULL",1
"3669",3669,"University of South Carolina-Upstate","Spartanburg","SC","29303-4999","0.7962","530","23","0.4440406977","0.0487",NA,"0.0107","0.0322","0.0068",NA,"0.001",NA,"0.3857","NULL","NULL","NULL","NULL",1
"3670",3670,"Sherman College of Straight Chiropractic","Spartanburg","SC","29316","NULL","NULL","NULL","PrivacySuppressed","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"3677",3677,"Voorhees College","Denmark","SC","29042","0.6388","NULL","NULL","0.1851851852","0.0182",NA,NA,"0.0455","0.0182",NA,NA,NA,"0.2819","NULL","NULL","NULL","NULL",1
"3679",3679,"Winthrop University","Rock Hill","SC","29733","0.6531","570","NULL","0.4543960559","0.0077",NA,NA,"0.0474","0.0066",NA,"0.0143",NA,"0.5445","NULL","NULL","NULL","NULL",1
"3680",3680,"Wofford College","Spartanburg","SC","29303-3663","0.6193","660","29","0.7475247525","0.0094",NA,NA,"0.2044","0.0031",NA,"0.0597",NA,"0.8266","NULL","NULL","NULL","NULL",1
"3682",3682,"Augustana University","Sioux Falls","SD","57197-0001","0.8277","NULL","27","0.56","0.0138","0.0028",NA,"0.105","0.0331",NA,"0.0387",NA,"0.6735","NULL","NULL","NULL","NULL",1
"3684",3684,"Black Hills State University","Spearfish","SD","57799-9500","0.8928","NULL","23","0.1871476888",NA,NA,"0.0169","0.0634","0.0127",NA,"0.0106",NA,"0.2926","NULL","NULL","NULL","NULL",1
"3686",3686,"Dakota State University","Madison","SD","57042-1799","0.8971","580","25","0.3214285714","0.2348",NA,NA,"0.0174","0.0043",NA,"0.0261","0.013","0.4257","NULL","NULL","NULL","NULL",1
"3687",3687,"Dakota Wesleyan University","Mitchell","SD","57301-4398","0.785","582","27","0.3494809689","0.0123",NA,NA,"0.0062","0.0123",NA,NA,NA,"0.403","NULL","NULL","NULL","NULL",1
"3692",3692,"Mount Marty College","Yankton","SD","57078-3724","0.6492","540","24","0.3459915612","0.0343",NA,NA,"0.0343","0.0057",NA,NA,NA,"0.56","NULL","NULL","NULL","NULL",1
"3693",3693,"National American University-Rapid City","Rapid City","SD","57701-2823","NULL","NULL","NULL","0.1421239637","0.1532",NA,NA,NA,NA,NA,NA,NA,"0.3299","NULL","NULL","NULL","NULL",1
"3694",3694,"National American University-Sioux Falls","Sioux Falls","SD","57108-4293","NULL","NULL","NULL","0.1421239637","0.0625",NA,NA,NA,NA,NA,NA,NA,"0.2093","NULL","NULL","NULL","NULL",1
"3695",3695,"Sioux Falls Seminary","Sioux Falls","SD","57105","NULL","NULL","NULL","PrivacySuppressed","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"3696",3696,"Northern State University","Aberdeen","SD","57401-7198","0.9286","580","24","0.3257261411","0.0463",NA,NA,"0.0676",NA,NA,"0.0107",NA,"0.3984","NULL","NULL","NULL","NULL",1
"3697",3697,"Oglala Lakota College","Kyle","SD","57752-0490","NULL","NULL","NULL","PrivacySuppressed","0.0299",NA,NA,NA,NA,NA,NA,NA,"0.1481","NULL","NULL","NULL","NULL",1
"3698",3698,"Presentation College","Aberdeen","SD","57401-1280","0.4218","NULL","20","0.40625",NA,NA,NA,"0.0382",NA,NA,"0.0382",NA,"0.4048","NULL","NULL","NULL","NULL",1
"3700",3700,"South Dakota School of Mines and Technology","Rapid City","SD","57701-3995","0.9334","650","29","0.3678571429","0.0428","0.7895",NA,NA,"0.0164",NA,"0.0559",NA,"0.4494","NULL","NULL","NULL","NULL",1
"3701",3701,"South Dakota State University","Brookings","SD","57007-1898","0.9133","NULL","26","0.3673561151","0.0041","0.0738","0.0508","0.0519","0.013",NA,"0.0059",NA,"0.5369","NULL","NULL","NULL","NULL",1
"3702",3702,"Sinte Gleska University","Mission","SD","57555-0105","NULL","NULL","NULL","PrivacySuppressed",NA,NA,"0.0455",NA,NA,NA,NA,NA,"0.5179","NULL","NULL","NULL","NULL",1
"3703",3703,"University of Sioux Falls","Sioux Falls","SD","57105-1699","0.9434","545","25","0.380952381",NA,NA,NA,"0.0551","0.0118",NA,"0.0079",NA,"0.5127","NULL","NULL","NULL","NULL",1
"3708",3708,"University of South Dakota","Vermillion","SD","57069-2390","0.8479","630","25","0.4298056156","0.0053",NA,NA,"0.0333","0.0026",NA,"0.0202",NA,"0.4899","NULL","NULL","NULL","NULL",1
"3710",3710,"American Baptist College","Nashville","TN","37207-9980","NULL","NULL","NULL","PrivacySuppressed",NA,NA,NA,NA,NA,NA,NA,NA,"1","NULL","NULL","NULL","NULL",1
"3711",3711,"Aquinas College","Nashville","TN","37205","0.9756","620","22","0.2748344371",NA,NA,NA,NA,NA,NA,NA,NA,"0.5238","NULL","NULL","NULL","NULL",1
"3714",3714,"Austin Peay State University","Clarksville","TN","37044","0.9007","538","23","0.2217275156","0.0132",NA,"0.0156","0.0365","0.0023",NA,"0.0257",NA,"0.3211","NULL","NULL","NULL","NULL",1
"3715",3715,"Baptist Memorial College of Health Sciences","Memphis","TN","38104","0.192","NULL","24","0.5390070922",NA,NA,NA,NA,NA,NA,NA,NA,"0.6","NULL","NULL","NULL","NULL",1
"3716",3716,"Belmont University","Nashville","TN","37212-3757","0.814","630","28","0.6578212291","0.0049",NA,NA,"0.0079","0.0079",NA,"0.0039",NA,"0.6685","NULL","NULL","NULL","NULL",1
"3717",3717,"Bethel University","McKenzie","TN","38201","0.5242","520","22","0.3778089888","0.0044",NA,NA,"0.0197","0.0044",NA,NA,NA,"0.3175","NULL","NULL","NULL","NULL",1
"3718",3718,"Bryan College-Dayton","Dayton","TN","37321","0.526","620","24","0.2973760933","0.0132",NA,NA,"0.0066","0.0033",NA,NA,NA,"0.553","NULL","NULL","NULL","NULL",1
"3719",3719,"Carson-Newman University","Jefferson City","TN","37760","0.689","588","24","0.4836601307","0.0276",NA,NA,"0.0307","0.0061",NA,"0.0153",NA,"0.5335","NULL","NULL","NULL","NULL",1
"3721",3721,"Christian Brothers University","Memphis","TN","38104","0.4895","630","26","0.4326923077","0.0817","0.1518",NA,"0.07","0.0117",NA,"0.0623",NA,"0.5484","NULL","NULL","NULL","NULL",1
"3722",3722,"Pentecostal Theological Seminary","Cleveland","TN","37320-3330","NULL","NULL","NULL","PrivacySuppressed","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"3727",3727,"Cumberland University","Lebanon","TN","37087","0.5642","590","24","0.2843137255","0.0146",NA,NA,"0.0098","0.0098",NA,NA,NA,"0.3202","NULL","NULL","NULL","NULL",1
