"","INSTNM","CITY","STABBR","ZIP","ADM_RATE","SATMT75","ACTMT75","COMP_ORIG_YR4_RT","PCIP11","PCIP14","PCIP15","PCIP26","PCIP27","PCIP29","PCIP40","PCIP41","C150_4","MN_EARN_WNE_INC1_P10","MN_EARN_WNE_INC2_P10","MN_EARN_WNE_INC3_P10","PCT90_EARN_WNE_P6","ICLEVEL"
"4960","National Institute of Massotherapy","Akron","OH","44319-2100","NULL","NULL","NULL","0.6744186047","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"4961","Academy for Nursing and Health Occupations","West Palm Beach","FL","33417","NULL","NULL","NULL","0.5264900662","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"4962","Shawsheen Valley Regional Vocational Technical School","Billerica","MA","01821-5499","1","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"4963","Shear Ego International School of Hair Design","Rochester","NY","14617","NULL","NULL","NULL","0.1397849462","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"4964","Remington College-Memphis Campus","Memphis","TN","38132","0.6973","NULL","NULL","0.528071864","0.002","0","0.0176","0","0","0","0","0","0.5646","NULL","NULL","NULL","NULL",1
"4965","Fayette Institute of Technology","Oak Hill","WV","25901","NULL","NULL","NULL","PrivacySuppressed","0","0","0.0286","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"4966","Professional Beauty School","Yakima","WA","98902","NULL","NULL","NULL","0.487804878","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"4967","Capella University","Minneapolis","MN","55402-3389","NULL","NULL","NULL","0.0489146165","0.2214","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL",1
"4968","College of Menominee Nation","Keshena","WI","54135-1179","NULL","NULL","NULL","0.0515463918","0","0.0417","0","0.0208","0","0","0.0104","0","0.1071","NULL","NULL","NULL","NULL",1
"4969","Leech Lake Tribal College","Cass Lake","MN","56633","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"4970","Anthem College-Sacramento","Sacramento","CA","95827","NULL","NULL","NULL","0.600277585","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"4971","Southwest Acupuncture College-Albuquerque","Albuquerque","NM","87109","NULL","NULL","NULL","PrivacySuppressed","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"4972","Spartan College of Aeronautics & Technology","Inglewood","CA","90301-2904","NULL","NULL","NULL","0.7160883281","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"4973","Stone Academy-Waterbury","Waterbury","CT","06705","NULL","NULL","NULL","0.4595469256","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"4974","East San Gabriel Valley Regional Occupational Program","West Covina","CA","91790","NULL","NULL","NULL","0.0932400932","0.0879","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"4975","Yukon Beauty College Inc","Yukon","OK","73099","NULL","NULL","NULL","0.4583333333","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"4976","ITT Technical Institute-Little Rock","Little Rock","AR","72211","0.9873","NULL","NULL","0.3599931422","0.2143","0","0.3571","0","0","0","0","0","0.2794","NULL","NULL","NULL","NULL",1
"4977","ITT Technical Institute-Oxnard","Oxnard","CA","93036","0.9406","NULL","NULL","0.3599931422","0.234","0","0.2287","0","0","0","0","0","0.4","NULL","NULL","NULL","NULL",1
"4978","ITT Technical Institute-Louisville","Louisville","KY","40216","0.7266","NULL","NULL","0.3599931422","0.3442","0","0.2651","0","0","0","0","0","0.1212","NULL","NULL","NULL","NULL",1
"4979","ITT Technical Institute-Greenville","Greenville","SC","29615","0.8984","NULL","NULL","0.3599931422","0.2968","0","0.3484","0","0","0","0","0","0.381","NULL","NULL","NULL","NULL",1
"4980","ITT Technical Institute-Cordova","Cordova","TN","38016","0.9757","NULL","NULL","0.3599931422","0.32","0","0.26","0","0","0","0","0","0.2727","NULL","NULL","NULL","NULL",1
"4981","Toni & Guy Hairdressing Academy-Atlanta","Marietta","GA","30062","NULL","NULL","NULL","0.1368421053","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"4982","Mitchell's Hair Styling Academy-Raleigh","Raleigh","NC","27606","NULL","NULL","NULL","0.4335260116","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"4983","Salon Academy","Coldwater","MI","49036","NULL","NULL","NULL","0.375","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"4984","Artistic Academy of Hair Design","Morris Plains","NJ","07950","NULL","NULL","NULL","0.8101265823","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"4985","Motoring Technical Training Institute","Seekonk","MA","02771","NULL","NULL","NULL","0.7598566308","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"4986","Baker College of Jackson","Jackson","MI","49202-1290","NULL","NULL","NULL","0.1920958547","0.0493","0","0.0235","0","0","0","0","0","0.125","NULL","NULL","NULL","NULL",1
"4987","Phagans Newport Academy of Cosmetology Careers","Newport","OR","97365","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"4988","Mech-Tech College","Caguas","PR","00725-0000","NULL","NULL","NULL","0.0609670638","0","0","0.0877","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"4989","Baldwin Beauty School-North Austin","Austin","TX","78757-7068","NULL","NULL","NULL","0.1008403361","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"4990","ITT Technical Institute-Everett","Everett","WA","98203","0.9444","NULL","NULL","0.1384083045","0.319","0","0.3129","0","0","0","0","0","0.2787","NULL","NULL","NULL","NULL",1
"4991","Jean Madeline Aveda Institute","Philadelphia","PA","19147","NULL","NULL","NULL","0.7638376384","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"4992","Stillwater Beauty Academy","Stillwater","OK","74075","NULL","NULL","NULL","0.4482758621","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"4993","ITT Technical Institute-Bessemer","Bessemer","AL","35022","0.7506","NULL","NULL","0.3599931422","0.3223","0","0.2844","0","0","0","0","0","0.3312","NULL","NULL","NULL","NULL",1
"4994","ITT Technical Institute-Orland Park","Orland Park","IL","60467","0.5851","NULL","NULL","0.3599931422","0.1829","0","0.2683","0","0","0","0","0","0.4225","NULL","NULL","NULL","NULL",1
"4995","Pacific College of Oriental Medicine-New York","New York","NY","10038","NULL","NULL","NULL","0.5348837209","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",1
"4996","Baker College Center for Graduate Studies","Flint","MI","48507","NULL","NULL","NULL","0.1920958547","0.1983","0","0.0012","0","0","0","0","0","0","NULL","NULL","NULL","NULL",1
"4997","Johnson & Wales University-North Miami","North Miami","FL","33181","0.6496","NULL","NULL","0.4943028796","0","0","0","0","0","0","0","0","0.4627","NULL","NULL","NULL","NULL",1
"4998","ITT Technical Institute-Pittsburgh","Pittsburgh","PA","15205","0.8571","NULL","NULL","0.3599931422","0.3431","0","0.402","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"4999","Tricoci University of Beauty Culture-Indianapolis","Indianapolis","IN","46256","NULL","NULL","NULL","0.737704918","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5000","Trine University-Regional/Non-Traditional Campuses","Fort Wayne","IN","46825","0.303","NULL","NULL","0.5040257649","0","0","0.0294","0","0","0","0","0","0","NULL","NULL","NULL","NULL",1
"5001","Pennsylvania Highlands Community College","Johnstown","PA","15904-2949","NULL","NULL","NULL","0.2203947368","0.0504","0","0.0798","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5002","Nevada Career Institute","Las Vegas","NV","89130","1","NULL","NULL","0.837628866","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5003","Phillips Theological Seminary","Tulsa","OK","74116-5612","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"5004","Empire Beauty School-Hanover","Hanover","PA","17331","NULL","NULL","NULL","0.5181058496","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5005","Industrial Management Training Institute","Waterbury","CT","06706","NULL","NULL","NULL","0.6173913043","0","0","0.3846","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5006","Faris Technical Institute Inc","Nederland","TX","77627-3829","NULL","NULL","NULL","PrivacySuppressed","0","0","0.5","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5007","Four-D College","Colton","CA","92324","NULL","NULL","NULL","0.7089371981","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5008","Allen School-Jamaica","Jamaica","NY","11432","NULL","NULL","NULL","0.5992844365","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5009","Premiere Career College","Irwindale","CA","91706-3746","NULL","NULL","NULL","0.7700258398","0.0173","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5010","Tennessee Academy of Cosmetology-Stage Road","Memphis","TN","38133","NULL","NULL","NULL","0.4336283186","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5011","The University of Texas MD Anderson Cancer Center","Houston","TX","77030-4009","NULL","NULL","NULL","0.3536585366","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",1
"5012","University of Phoenix-Las Vegas Campus","Las Vegas","NV","89135-3047","NULL","NULL","NULL","0.1818239118","0.0128","0","0","0","0","0","0","0","0.2229","NULL","NULL","NULL","NULL",1
"5013","Carousel Beauty College-Springfield","Springfield","OH","45504","NULL","NULL","NULL","0.3263888889","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5014","Carousel Beauty College-Kettering","Kettering","OH","45420","NULL","NULL","NULL","0.3263888889","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5015","Paul Mitchell the School-Huntsville","Madison","AL","35758","NULL","NULL","NULL","0.4583333333","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5016","Estes Institute of Cosmetology Arts and Science","Visalia","CA","93291","NULL","NULL","NULL","0.4146341463","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5017","Baldwin Park Adult & Community Education","Baldwin Park","CA","91706-4221","NULL","NULL","NULL","PrivacySuppressed","0.0203","0","0.1382","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5018","Ventura Adult and Continuing Education","Ventura","CA","93003-0000","NULL","NULL","NULL","0.25","0.1385","0","0.1154","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5019","Marinello Schools of Beauty-Sacramento","Sacramento","CA","95841","NULL","NULL","NULL","0.5167910448","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5020","Albert I Prince Technical High School","Hartford","CT","06106","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5021","Bullard-Havens Technical High School","Bridgeport","CT","06610","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5022","Howell Cheney THS/CT Aero Tech School","Hartford","CT","06114","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5023","W F Kaynor Technical High School","Waterbury","CT","06708","0.7222","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5024","Platt Technical High School","Milford","CT","06461","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5025","College of Business and Technology-Kendall","Miami","FL","33176","NULL","NULL","NULL","0.7001845018","0.2073","0","0","0","0","0","0","0","0.7262","NULL","NULL","NULL","NULL",1
"5026","City College-Altamonte Springs","Altamonte Springs","FL","32714","NULL","NULL","NULL","0.3071672355","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5027","Augusta Area Dietetic Internship-University Hospital","Augusta","GA","30901-2629","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"5028","Empire Beauty School-Dunwoody","Dunwoody","GA","30338","NULL","NULL","NULL","0.4917127072","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5029","Cobb Beauty College Inc","Kennesaw","GA","30144-2828","NULL","NULL","NULL","0.4423076923","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5030","Career Center of Southern Illinois","Red Bud","IL","62278","0.8571","NULL","NULL","0.6428571429","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5031","Crave Beauty Academy","Wichita","KS","67203","NULL","NULL","NULL","0.8011363636","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5032","Camelot College","Baton Rouge","LA","70805","NULL","NULL","NULL","0.4411764706","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5033","Mr Bernard's School of Hair Fashion Inc","Lewiston","ME","04240","NULL","NULL","NULL","0.4732824427","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5034","Hastings Beauty School","Hastings","MN","55033","NULL","NULL","NULL","0.5","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5035","Kirksville Area Technical Center","Kirksville","MO","63501","0.3077","NULL","NULL","0.5","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5036","South Central Career Center","West Plains","MO","65775","NULL","NULL","NULL","0.5867768595","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5037","Saline County Career Center","Marshall","MO","65340-1698","NULL","NULL","NULL","0.4137931034","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5038","Warrensburg Area Career Center","Warrensburg","MO","64093","NULL","NULL","NULL","0.6571428571","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5039","Nevada Regional Technical Center","Nevada","MO","64772","NULL","NULL","NULL","0.5","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5040","Cass Career Center","Harrisonville","MO","64701-2024","0.1364","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5041","Applied Technology Services","Sunset Hills","MO","63127","0.25","NULL","NULL","0.6804123711","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5042","Central College of Cosmetology","Saint Robert","MO","65584","NULL","NULL","NULL","0.1358024691","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5043","Southeast Missouri Hospital College of Nursing and Health Sciences","Cape Girardeau","MO","63703-4507","1","NULL","3","0.75","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"5044","Dallas County Technical Center","Louisburg","MO","65685-9152","NULL","NULL","NULL","NULL","0.1111","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5045","Messenger College","Euless","TX","76040-4202","0.7619","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","0.1579","NULL","NULL","NULL","NULL",1
"5046","Tennessee Academy of Cosmetology-Shelby Drive","Memphis","TN","38125","NULL","NULL","NULL","0.4065934066","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5047","Cheveux School of Hair Design","Jacksonville","NC","28540-9127","NULL","NULL","NULL","NULL","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5048","Durham Beauty Academy","Durham","NC","27707","NULL","NULL","NULL","0.4","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5049","Union County Vocational Technical School","Scotch Plains","NJ","07076","NULL","NULL","NULL","0.2916666667","0","0","0.3774","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5050","Prism Career Institute-Philadelphia","Philadelphia","PA","19152","0.6235","NULL","NULL","0.60657277","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5051","Clinton Essex Warren Washington BOCES","Plattsburgh","NY","12901-0455","0.1826","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5052","Jefferson Lewis BOCES-Practical Nursing Program","Watertown","NY","13601-9509","0.7222","NULL","NULL","0.75","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5053","Veeb Nassau County School of Practical Nursing","Hicksville","NY","11801-4302","NULL","NULL","NULL","0.801242236","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5054","Syracuse City Schools Practical Nursing Program","Syracuse","NY","13202","0.75","NULL","NULL","0.6052631579","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5055","Cattaraugus Allegany BOCES-Practical Nursing Program","Olean","NY","14760","NULL","NULL","NULL","0.4393939394","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5056","Orange Ulster BOCES-Practical Nursing Program","Goshen","NY","10924","1","NULL","NULL","0.7727272727","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5057","Wayne Finger Lakes BOCES-Practical Nursing Program","Newark","NY","14513-1863","0.4677","NULL","NULL","0.8014184397","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5058","Broome Delaware Tioga BOCES-Practical Nursing Program","Binghamton","NY","13905","0.3261","NULL","NULL","0.4166666667","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"5059","Washington Saratoga Warren Hamilton Essex BOCES-Practical Nursing Program","Hudson Falls","NY","12839","1","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
