"","INSTNM","CITY","STABBR","ZIP","ADM_RATE","SATMT75","ACTMT75","COMP_ORIG_YR4_RT","PCIP11","PCIP14","PCIP15","PCIP26","PCIP27","PCIP29","PCIP40","PCIP41","C150_4","MN_EARN_WNE_INC1_P10","MN_EARN_WNE_INC2_P10","MN_EARN_WNE_INC3_P10","PCT90_EARN_WNE_P6","ICLEVEL"
"3061","Kent State University at Ashtabula","Ashtabula","OH","44004","NULL","NULL","NULL","0.1843878149","0.1027","0","0.0216","0","0","0","0","0","0.2234","NULL","NULL","NULL","NULL",1
"3062","Kent State University at East Liverpool","East Liverpool","OH","43920","NULL","NULL","NULL","0.1843878149","0.0508","0","0","0","0","0","0","0","0.2336","NULL","NULL","NULL","NULL",1
"3063","Kent State University at Stark","Canton","OH","44720-7599","NULL","NULL","NULL","0.1843878149","0","0","0","0","0","0","0","0","0.2456","NULL","NULL","NULL","NULL",1
"3064","Kent State University at Trumbull","Warren","OH","44483","NULL","NULL","NULL","0.1843878149","0.319","0","0.0862","0.0086","0","0","0","0","0.2111","NULL","NULL","NULL","NULL",1
"3065","Kent State University at Tuscarawas","New Philadelphia","OH","44663-9403","NULL","NULL","NULL","0.1843878149","0.1017","0","0.226","0","0","0","0","0","0.2283","NULL","NULL","NULL","NULL",1
"3066","Kent State University at Salem","Salem","OH","44460","NULL","NULL","NULL","0.1843878149","0.0284","0","0","0","0","0","0","0","0.28","NULL","NULL","NULL","NULL",1
"3067","Kent State University at Kent","Kent","OH","44242-0001","0.7189","580","25","0.1843878149","0.0161","0.0302","0","0.0325","0.0047","0","0.0102","0","0.5001","NULL","NULL","NULL","NULL",1
"3068","Kent State University at Geauga","Burton","OH","44021","NULL","NULL","NULL","0.1843878149","0.3438","0","0.0625","0","0","0","0","0","0.2","NULL","NULL","NULL","NULL",1
"3069","Kenyon College","Gambier","OH","43022","0.3932","690","32","0.8137254902","0","0","0","0.0718","0.0185","0","0.0278","0","0.863","NULL","NULL","NULL","NULL",1
"3070","Kettering College","Kettering","OH","45429-1299","0.3404","590","24","0.4593495935","0","0","0","0","0","0","0","0","0.5323","NULL","NULL","NULL","NULL",1
"3071","Lake Erie College","Painesville","OH","44077-3389","0.6027","540","22","0.4536082474","0","0","0","0.1009","0.0183","0","0.0367","0","0.4681","NULL","NULL","NULL","NULL",1
"3072","Lakeland Community College","Kirtland","OH","44094-5198","NULL","NULL","NULL","0.1126472094","0.0198","0","0.1177","0","0.0019","0","0","0.0028","NULL","NULL","NULL","NULL","NULL",2
"3073","O C Collins Career Center","Chesapeake","OH","45619-0000","NULL","NULL","NULL","0.6816143498","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"3074","James A Rhodes State College","Lima","OH","45804","NULL","NULL","NULL","0.1786743516","0.0519","0","0.1378","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"3075","Ohio Business College-Sheffield","Sheffield Village","OH","44035-0701","NULL","NULL","NULL","0.480565371","0.0279","0","0.0047","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"3076","Ohio Business College-Sandusky","Sandusky","OH","44870-5871","NULL","NULL","NULL","0.480565371","0.0977","0","0.0827","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"3077","Lorain County Community College","Elyria","OH","44035-1691","NULL","NULL","NULL","0.0873180873","0.0308","0.0183","0.0506","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"3078","Lourdes University","Sylvania","OH","43560-2898","0.7713","NULL","NULL","0.2226487524","0","0","0","0.0093","0","0","0","0","0.4444","NULL","NULL","NULL","NULL",1
"3079","Malone University","Canton","OH","44709-3308","0.7643","610","26","0.5199306759","0.0085","0","0","0.0319","0.0085","0","0","0","0.58","NULL","NULL","NULL","NULL",1
"3080","Ashland University Dwight Schar College of Nursing","Mansfield","OH","44903-2265","1","NULL","NULL","0.1084489281","0","0","0","0","0","0","0","0","0.3226","NULL","NULL","NULL","NULL",1
"3081","Marietta College","Marietta","OH","45750","0.6967","620","26","0.5416666667","0.0061","0.0734","0","0.0612","0.0306","0","0.0336","0","0.59","NULL","NULL","NULL","NULL",1
"3082","Marion Technical College","Marion","OH","43302-5694","NULL","NULL","NULL","0.1231422505","0.0193","0.0058","0.0347","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"3083","Medina County Career Center","Medina","OH","44256","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"3084","Mercy College of Ohio","Toledo","OH","43604-1132","0.8995","NULL","NULL","0.5827586207","0","0","0","0","0","0","0","0","0.4118","NULL","NULL","NULL","NULL",1
"3085","Methodist Theological School in Ohio","Delaware","OH","43015-3211","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"3086","Miami University-Hamilton","Hamilton","OH","45011","NULL","NULL","NULL","0.5068359375","0.0104","0.0244","0.0205","0.0686","0.0118","0","0.0084","0.0005","0.2335","NULL","NULL","NULL","NULL",1
"3087","Miami University-Middletown","Middletown","OH","45042","NULL","NULL","NULL","0.5068359375","0.0104","0.0244","0.0205","0.0686","0.0118","0","0.0084","0.0005","0.2379","NULL","NULL","NULL","NULL",1
"3088","Miami University-Oxford","Oxford","OH","45056","0.7812","650","29","0.5068359375","0.0104","0.0244","0.0205","0.0686","0.0118","0","0.0084","0.0005","0.8023","NULL","NULL","NULL","NULL",1
"3089","Miami-Jacobs Career College-Dayton","Dayton","OH","45402","0.7556","NULL","NULL","0.4901768173","0.0097","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"3090","Moler Hollywood Beauty Academy","Cincinnati","OH","45213","NULL","NULL","NULL","0.2307692308","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"3091","Miami Valley Career Technology Center","Englewood","OH","45315","NULL","NULL","NULL","0.58","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"3092","Mount Carmel College of Nursing","Columbus","OH","43222-1504","0.7182","NULL","25","0.66","0","0","0","0","0","0","0","0","0.7292","NULL","NULL","NULL","NULL",1
"3093","University of Mount Union","Alliance","OH","44601-3993","0.7261","560","25","0.5815217391","0.0352","0","0","0.0857","0.0176","0","0.011","0","0.6289","NULL","NULL","NULL","NULL",1
"3094","Mount Vernon Nazarene University","Mount Vernon","OH","43050-9500","0.7487","610","25","0.3006756757","0.0097","0","0","0.0232","0.0077","0","0.0058","0","0.6007","NULL","NULL","NULL","NULL",1
"3095","Mount Saint Joseph University","Cincinnati","OH","45233-1670","0.6503","540","24","0.0753880266","0.0049","0","0","0.0316","0.0073","0","0.0049","0","0.559","NULL","NULL","NULL","NULL",1
"3096","Zane State College","Zanesville","OH","43701-2626","NULL","NULL","NULL","PrivacySuppressed","0.1","0","0.141","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"3097","Muskingum University","New Concord","OH","43762","0.776","580","25","0.369955157","0.0042","0","0","0.0586","0.0251","0","0.0251","0","0.5235","NULL","NULL","NULL","NULL",1
"3098","Fortis College-Cuyahoga Falls","Cuyahoga Falls","OH","44221-2949","NULL","NULL","NULL","0.5825892857","0.1046","0","0.0523","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"3099","Brown Mackie College-North Canton","Canton","OH","44718","NULL","NULL","NULL","0.2435233161","0.0297","0","0.0322","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"3100","National Beauty College","Canton","OH","44709-1837","NULL","NULL","NULL","0.6153846154","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"3101","North Central State College","Mansfield","OH","44901-0698","NULL","NULL","NULL","0.161627907","0.0628","0.0157","0.0605","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"3102","Northern Institute of Cosmetology","Lorain","OH","44052-1803","NULL","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"3103","Northwest State Community College","Archbold","OH","43502-9542","NULL","NULL","NULL","0.1382428941","0.0418","0.0279","0.0557","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"3104","Toledo Public Schools Adult and Continuing Education","Toledo","OH","43613","NULL","NULL","NULL","0.6153846154","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"3105","Notre Dame College","Cleveland","OH","44121-4293","0.8112","530","23","0.2207207207","0","0","0","0.0629","0.035","0","0","0","0.4337","NULL","NULL","NULL","NULL",1
"3106","Northeast Ohio Medical University","Rootstown","OH","44272-0095","NULL","NULL","NULL","PrivacySuppressed","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"3107","University of Northwestern Ohio","Lima","OH","45805","NULL","NULL","NULL","0.4943977591","0.0265","0","0","0","0","0","0","0","0.5872","NULL","NULL","NULL","NULL",1
"3108","Oberlin College","Oberlin","OH","44074","0.3056","710","NULL","0.2201591512","0.0155","0.0031","0","0.1176","0.0232","0","0.0402","0","0.8721","NULL","NULL","NULL","NULL",1
"3109","Ohio College of Podiatric Medicine","Independence","OH","44131","NULL","NULL","NULL","PrivacySuppressed","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"3110","Ohio College of Massotherapy Inc","Akron","OH","44321","NULL","NULL","NULL","0.3018867925","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"3111","Ohio Technical College","Cleveland","OH","44103","NULL","NULL","NULL","0.6934673367","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"3112","Ohio Dominican University","Columbus","OH","43219","0.5898","570","23","0.3303571429","0.0186","0","0","0.0124","0.0062","0","0.0062","0","0.453","NULL","NULL","NULL","NULL",1
"3113","Brightwood College-Dayton","Dayton","OH","45439","NULL","NULL","NULL","0.4739884393","0.1057","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"3114","Ohio Northern University","Ada","OH","45810-1599","0.8097","670","30","0.6453674121","0.0188","0.2092","0.0377","0.069","0.0126","0","0.0146","0","0.7331","NULL","NULL","NULL","NULL",1
"3115","Ohio State University Agricultural Technical Institute","Wooster","OH","44691-4000","NULL","NULL","NULL","0.521322691","0","0","0.0682","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"3116","Ohio State University-Lima Campus","Lima","OH","45804","NULL","NULL","NULL","0.521322691","0","0","0","0.0352","0","0","0","0","0.3704","NULL","NULL","NULL","NULL",1
"3117","Ohio State University-Mansfield Campus","Mansfield","OH","44906","NULL","NULL","NULL","0.521322691","0","0","0","0","0","0","0","0","0.3314","NULL","NULL","NULL","NULL",1
"3118","Ohio State University-Marion Campus","Marion","OH","43302-5695","NULL","NULL","NULL","0.521322691","0","0","0","0","0","0","0","0","0.3722","NULL","NULL","NULL","NULL",1
"3119","Ohio State University-Newark Campus","Newark","OH","43055","NULL","NULL","NULL","0.521322691","0","0","0","0","0","0","0","0","0.3815","NULL","NULL","NULL","NULL",1
"3120","Ohio State Beauty Academy","Lima","OH","45807","NULL","NULL","NULL","0.5789473684","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"3121","Ohio State College of Barber Styling","Columbus","OH","43213","NULL","NULL","NULL","0.7142857143","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"3122","Ohio State School of Cosmetology & Experts Barber School","Columbus","OH","43224","NULL","NULL","NULL","0.2698412698","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"3123","The Spa School","Columbus","OH","43214","NULL","NULL","NULL","0.6626506024","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"3124","Ohio State School of Cosmetology-Canal Winchester","CANAL WINCHESTER","OH","43110","NULL","NULL","NULL","0.3695652174","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"3125","Ohio State University-Main Campus","Columbus","OH","43210","0.6192","700","31","0.521322691","0.0055","0.0935","0.0005","0.0628","0.0059","0","0.0104","0","0.7813","NULL","NULL","NULL","NULL",1
"3126","Ohio University-Eastern Campus","Saint Clairsville","OH","43950","NULL","NULL","NULL","0.4223709369","0","0","0","0","0","0","0","0","0.3066","NULL","NULL","NULL","NULL",1
"3127","Ohio University-Chillicothe Campus","Chillicothe","OH","45601-0629","NULL","NULL","NULL","0.4223709369","0","0","0.0112","0","0","0","0","0","0.2825","NULL","NULL","NULL","NULL",1
"3128","Ohio University-Southern Campus","Ironton","OH","45638","NULL","NULL","NULL","0.4223709369","0","0","0","0","0","0","0","0","0.2194","NULL","NULL","NULL","NULL",1
"3129","Ohio University-Lancaster Campus","Lancaster","OH","43130-1037","NULL","NULL","NULL","0.4223709369","0","0","0.0476","0","0","0","0","0","0.3063","NULL","NULL","NULL","NULL",1
"3130","Ohio University-Main Campus","Athens","OH","45701-2979","0.8508","610","26","0.4223709369","0.0306","0.035","0.0108","0.0256","0.0048","0","0.0145","0","0.654","NULL","NULL","NULL","NULL",1
"3131","Ohio University-Zanesville Campus","Zanesville","OH","43701","NULL","NULL","NULL","0.4223709369","0","0","0","0","0","0","0","0","0.3148","NULL","NULL","NULL","NULL",1
"3132","Ohio Valley College of Technology","East Liverpool","OH","43920-9585","NULL","NULL","NULL","0.4263565891","0.1235","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"3133","Trinity Health System School of Nursing","Steubenville","OH","43952","1","NULL","NULL","0.5098039216","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"3134","Ohio Wesleyan University","Delaware","OH","43015-2370","0.6941","650","28","0.6334405145","0.007","0","0","0.1305","0.007","0","0.049","0","0.6288","NULL","NULL","NULL","NULL",1
"3135","Otterbein University","Westerville","OH","43081","0.8159","590","25","0.5158850227","0.0113","0","0","0.0489","0.015","0","0.0094","0","0.5911","NULL","NULL","NULL","NULL",1
"3136","Owens Community College","Perrysburg","OH","43551","NULL","NULL","NULL","0.1281588448","0.0286","0","0.1448","0.0018","0.0006","0","0.0006","0","NULL","NULL","NULL","NULL","NULL",2
"3137","Paramount Beauty Academy","Portsmouth","OH","45662-4527","NULL","NULL","NULL","0.4827586207","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"3138","Cuyahoga Valley Career Center","Brecksville","OH","44141-1296","0.2713","NULL","NULL","0.7213114754","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",3
"3139","Payne Theological Seminary","Wilberforce","OH","45384","NULL","NULL","NULL","PrivacySuppressed","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL",1
"3140","Pontifical College Josephinum","Columbus","OH","43235-1499","0.8667","700","29","PrivacySuppressed","0","0","0","0","0","0","0","0","0.625","NULL","NULL","NULL","NULL",1
"3141","Professional Skills Institute","Maumee","OH","43537","NULL","NULL","NULL","0.496031746","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"3142","Firelands Regional Medical Center School of Nursing","Sandusky","OH","44870-4788","NULL","NULL","NULL","0.6888888889","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"3143","Rabbinical College Telshe","Wickliffe","OH","44092","0.8889","NULL","NULL","PrivacySuppressed","0","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL",1
"3144","Raphael's School of Beauty Culture Inc-Niles","Niles","OH","44446","NULL","NULL","NULL","0.6769230769","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"3145","Fortis College-Centerville","Centerville","OH","45459-2712","NULL","NULL","NULL","0.720754717","0","0.0293","0.205","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"3146","University of Rio Grande","Rio Grande","OH","45674","NULL","NULL","NULL","0.0531609195","0.0274","0","0.0877","0.0137","0.0027","0","0.011","0","0.3793","NULL","NULL","NULL","NULL",1
"3147","Advertising Art Educational Services DBA School of Advertising Art","Kettering","OH","45440","0.521","NULL","NULL","0.52","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"3148","Shawnee State University","Portsmouth","OH","45662","NULL","NULL","NULL","0.2096365173","0","0.0103","0.0497","0.0429","0.0086","0","0.0103","0","0.2582","NULL","NULL","NULL","NULL",1
"3149","Sinclair Community College","Dayton","OH","45402-1460","NULL","NULL","NULL","0.067191601","0.0753","0.0107","0.1031","0.001","0.0013","0.0071","0.0028","0.0008","NULL","NULL","NULL","NULL","NULL",2
"3150","Gallipolis Career College","Gallipolis","OH","45631-2600","NULL","NULL","NULL","0.25","0.1282","0","0.1538","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"3151","Daymar College-New Boston","New Boston","OH","45662-4900","NULL","NULL","NULL","0.3461538462","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"3152","Daymar College-Jackson","Jackson","OH","45640","NULL","NULL","NULL","0.3461538462","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"3153","Daymar College-Lancaster","Lancaster","OH","43130-1368","NULL","NULL","NULL","0.3461538462","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"3154","Daymar College-Chillicothe","Chillicothe","OH","45601-1038","NULL","NULL","NULL","0.3461538462","0","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"3155","Brown Mackie College-Cincinnati","Cincinnati","OH","45215-1107","NULL","NULL","NULL","0.4025080906","0.0453","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"3156","Brown Mackie College-Akron","Akron","OH","44320","NULL","NULL","NULL","0.4025080906","0.031","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
"3157","Lincoln College of Technology","Franklin","OH","45005","NULL","NULL","NULL","0.3272157565","0.0086","0","0","0","0","0","0","0","NULL","NULL","NULL","NULL","NULL",2
